player_name,player_id,season_year,game_id,game_date,game_index,home_away,opponent,pts,fga,min,fg_pct,plus_minus,next_pts,next_fga,next_min,next_fg_pct,rolling_pts_avg_3,baseline_pts,pts_diff_from_baseline,performance_label,streak_type,streak_length
Coby White,1629632,2023-24,0022300408,2023-12-26,32,home,ATL,19,22,36.77,0.318,7,16.0,19.0,33.07,0.263,19.3,19.1,-0.1,normal,normal,8
Coby White,1629632,2023-24,0022300422,2023-12-28,33,home,IND,16,19,33.07,0.263,-24,20.0,15.0,39.5,0.467,17.3,19.1,-3.1,normal,normal,9
Coby White,1629632,2023-24,0022300442,2023-12-30,34,home,PHI,20,15,39.5,0.467,10,14.0,15.0,28.48,0.333,18.3,19.1,0.9,normal,normal,10
Coby White,1629632,2023-24,0022300459,2024-01-02,35,away,PHI,14,15,28.48,0.333,-26,26.0,19.0,37.7,0.474,16.7,19.1,-5.1,normal,normal,11
Coby White,1629632,2023-24,0022300468,2024-01-03,36,away,NYK,26,19,37.7,0.474,-23,22.0,12.0,39.83,0.583,20.0,19.1,6.9,normal,normal,12
Coby White,1629632,2023-24,0022300484,2024-01-05,37,home,CHA,22,12,39.83,0.583,0,27.0,19.0,41.92,0.526,20.7,19.1,2.9,normal,normal,13
Coby White,1629632,2023-24,0022300506,2024-01-08,38,away,CHA,27,19,41.92,0.526,11,30.0,17.0,43.28,0.529,25.0,19.1,7.9,normal,normal,14
Coby White,1629632,2023-24,0022300523,2024-01-10,39,home,HOU,30,17,43.28,0.529,15,25.0,13.0,37.22,0.692,26.3,19.1,10.9,hot,hot,1
Coby White,1629632,2023-24,0022300536,2024-01-12,40,home,GSW,25,13,37.22,0.692,11,15.0,13.0,32.23,0.462,27.3,19.1,5.9,normal,normal,1
Coby White,1629632,2023-24,0022300548,2024-01-13,41,away,SAS,15,13,32.23,0.462,-11,18.0,15.0,38.13,0.333,23.3,19.1,-4.1,normal,normal,2
Coby White,1629632,2023-24,0022300561,2024-01-15,42,away,CLE,18,15,38.13,0.333,-12,23.0,19.0,35.2,0.526,19.3,19.1,-1.1,normal,normal,3
Coby White,1629632,2023-24,0022300580,2024-01-18,43,away,TOR,23,19,35.2,0.526,23,17.0,14.0,36.12,0.5,18.7,19.1,3.9,normal,normal,4
Coby White,1629632,2023-24,0022300597,2024-01-20,44,home,MEM,17,14,36.12,0.5,17,26.0,14.0,40.82,0.714,19.3,19.1,-2.1,normal,normal,5
Coby White,1629632,2023-24,0022300612,2024-01-22,45,away,PHX,26,14,40.82,0.714,9,25.0,18.0,42.9,0.444,22.0,19.1,6.9,normal,normal,6
Coby White,1629632,2023-24,0022300633,2024-01-25,46,away,LAL,25,18,42.9,0.444,-1,15.0,19.0,41.67,0.368,22.7,19.1,5.9,normal,normal,7
Coby White,1629632,2023-24,0022300656,2024-01-28,47,away,POR,15,19,41.67,0.368,7,13.0,10.0,35.01,0.5,22.0,19.1,-4.1,normal,normal,8
Coby White,1629632,2023-24,0022300672,2024-01-30,48,home,TOR,13,10,35.01,0.5,-17,35.0,22.0,43.05,0.545,17.7,19.1,-6.1,normal,normal,9
Coby White,1629632,2023-24,0022300674,2024-01-31,49,away,CHA,35,22,43.05,0.545,12,26.0,18.0,36.45,0.556,21.0,19.1,15.9,hot,hot,1
Coby White,1629632,2023-24,0022300700,2024-02-03,50,home,SAC,26,18,36.45,0.556,-2,33.0,21.0,42.22,0.524,24.7,19.1,6.9,normal,normal,1
Coby White,1629632,2023-24,0022300723,2024-02-06,51,home,MIN,33,21,42.22,0.524,7,20.0,12.0,35.88,0.5,31.3,19.1,13.9,hot,hot,1
Coby White,1629632,2023-24,0022300737,2024-02-08,52,away,MEM,20,12,35.88,0.5,7,14.0,21.0,45.49,0.238,26.3,19.1,0.9,normal,normal,1
Coby White,1629632,2023-24,0022300752,2024-02-10,53,away,ORL,14,21,45.49,0.238,1,20.0,17.0,32.75,0.471,22.3,19.1,-5.1,normal,normal,2
Coby White,1629632,2023-24,0022300763,2024-02-12,54,away,ATL,20,17,32.75,0.471,6,32.0,17.0,39.22,0.647,18.0,19.1,0.9,normal,normal,3
Coby White,1629632,2023-24,0022300781,2024-02-14,55,away,CLE,32,17,39.22,0.647,-4,20.0,17.0,35.17,0.353,22.0,19.1,12.9,hot,hot,1
Coby White,1629632,2023-24,0022300797,2024-02-22,56,home,BOS,20,17,35.17,0.353,-26,16.0,18.0,37.1,0.278,24.0,19.1,0.9,normal,normal,1
Coby White,1629632,2023-24,0022300823,2024-02-25,57,away,NOP,16,18,37.1,0.278,-11,10.0,14.0,41.46,0.143,22.7,19.1,-3.1,normal,normal,2
Coby White,1629632,2023-24,0022300839,2024-02-27,58,home,DET,10,14,41.46,0.143,-15,14.0,20.0,50.05,0.25,15.3,19.1,-9.1,cold,cold,1
Coby White,1629632,2023-24,0022300846,2024-02-28,59,home,CLE,14,20,50.05,0.25,16,22.0,14.0,38.03,0.5,13.3,19.1,-5.1,normal,normal,1
Coby White,1629632,2023-24,0022300864,2024-03-01,60,home,MIL,22,14,38.03,0.5,-14,37.0,19.0,43.53,0.737,15.3,19.1,2.9,normal,normal,2
Coby White,1629632,2023-24,0022300883,2024-03-04,61,away,SAC,37,19,43.53,0.737,4,25.0,15.0,41.85,0.6,24.3,19.1,17.9,hot,hot,1
Coby White,1629632,2023-24,0022300898,2024-03-06,62,away,UTA,25,15,41.85,0.6,9,20.0,16.0,36.92,0.438,28.0,19.1,5.9,normal,normal,1
Coby White,1629632,2023-24,0022300907,2024-03-07,63,away,GSW,20,16,36.92,0.438,2,19.0,16.0,41.12,0.438,27.3,19.1,0.9,normal,normal,2
Coby White,1629632,2023-24,0022300917,2024-03-09,64,away,LAC,19,16,41.12,0.438,-2,12.0,14.0,27.08,0.286,21.3,19.1,-0.1,normal,normal,3
Coby White,1629632,2023-24,0022300935,2024-03-11,65,home,DAL,12,14,27.08,0.286,-18,15.0,17.0,36.33,0.353,17.0,19.1,-7.1,normal,normal,4
Coby White,1629632,2023-24,0022300948,2024-03-13,66,away,IND,15,17,36.33,0.353,5,13.0,13.0,29.47,0.385,15.3,19.1,-4.1,normal,normal,5
Coby White,1629632,2023-24,0022301006,2024-03-21,67,away,HOU,13,13,29.47,0.385,4,11.0,11.0,35.83,0.273,13.3,19.1,-6.1,normal,normal,6
Coby White,1629632,2023-24,0022301023,2024-03-23,68,home,BOS,11,11,35.83,0.273,-7,22.0,20.0,36.28,0.3,13.0,19.1,-8.1,cold,cold,1
Coby White,1629632,2023-24,0022301037,2024-03-25,69,home,WAS,22,20,36.28,0.3,-2,18.0,21.0,35.12,0.381,15.3,19.1,2.9,normal,normal,1
Coby White,1629632,2023-24,0022301054,2024-03-27,70,home,IND,18,21,35.12,0.381,0,18.0,16.0,39.47,0.375,17.0,19.1,-1.1,normal,normal,2
Coby White,1629632,2023-24,0022301066,2024-03-29,71,away,BKN,18,16,39.47,0.375,-18,17.0,10.0,40.58,0.6,19.3,19.1,-1.1,normal,normal,3
Coby White,1629632,2023-24,0022301084,2024-03-31,72,away,MIN,17,10,40.58,0.6,4,22.0,21.0,39.32,0.381,17.7,19.1,-2.1,normal,normal,4
Coby White,1629632,2023-24,0022301091,2024-04-01,73,home,ATL,22,21,39.32,0.381,-9,2.0,4.0,13.9,0.25,19.0,19.1,2.9,normal,normal,5
Coby White,1629632,2023-24,0022301119,2024-04-05,74,home,NYK,2,4,13.9,0.25,14,11.0,11.0,37.6,0.364,13.7,19.1,-17.1,cold,cold,1
Coby White,1629632,2023-24,0022301136,2024-04-07,75,away,ORL,11,11,37.6,0.364,-18,24.0,22.0,42.22,0.5,11.7,19.1,-8.1,cold,cold,2
Coby White,1629632,2023-24,0022301149,2024-04-09,76,home,NYK,24,22,42.22,0.5,-10,18.0,15.0,37.06,0.467,12.3,19.1,4.9,normal,normal,1
Coby White,1629632,2023-24,0022301166,2024-04-11,77,away,DET,18,15,37.06,0.467,24,20.0,16.0,26.72,0.438,17.7,19.1,-1.1,normal,normal,2
Coby White,1629632,2023-24,0022301172,2024-04-12,78,away,WAS,20,16,26.72,0.438,0,26.0,18.0,43.25,0.667,20.7,19.1,0.9,normal,normal,3
Coby White,1629632,2023-24,0022301190,2024-04-14,79,away,NYK,26,18,43.25,0.667,1,,,,,21.3,19.1,6.9,normal,normal,4
Tyrese Haliburton,1630169,2023-24,0022300064,2023-10-25,1,home,WAS,20,16,26.9,0.563,6,21.0,16.0,32.02,0.438,20.0,20.1,-0.1,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300091,2023-10-28,2,away,CLE,21,16,32.02,0.438,-1,19.0,16.0,36.1,0.375,20.5,20.1,0.9,normal,normal,2
Tyrese Haliburton,1630169,2023-24,0022300102,2023-10-30,3,home,CHI,19,16,36.1,0.375,2,18.0,14.0,34.32,0.357,20.0,20.1,-1.1,normal,normal,3
Tyrese Haliburton,1630169,2023-24,0022300001,2023-11-03,4,home,CLE,18,14,34.32,0.357,3,43.0,21.0,36.7,0.667,19.3,20.1,-2.1,normal,normal,4
Tyrese Haliburton,1630169,2023-24,0022300133,2023-11-04,5,home,CHA,43,21,36.7,0.667,8,23.0,19.0,27.15,0.474,26.7,20.1,22.9,hot,hot,1
Tyrese Haliburton,1630169,2023-24,0022300146,2023-11-06,6,home,SAS,23,19,27.15,0.474,27,16.0,12.0,30.67,0.5,28.0,20.1,2.9,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300158,2023-11-08,7,home,UTA,16,12,30.67,0.5,-1,29.0,17.0,38.12,0.588,27.3,20.1,-4.1,normal,normal,2
Tyrese Haliburton,1630169,2023-24,0022300171,2023-11-09,8,home,MIL,29,17,38.12,0.588,14,25.0,14.0,36.5,0.643,22.7,20.1,8.9,hot,hot,1
Tyrese Haliburton,1630169,2023-24,0022300180,2023-11-12,9,away,PHI,25,14,36.5,0.643,4,33.0,18.0,38.43,0.611,23.3,20.1,4.9,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300019,2023-11-14,10,away,PHI,33,18,38.43,0.611,19,12.0,14.0,25.26,0.286,29.0,20.1,12.9,hot,hot,1
Tyrese Haliburton,1630169,2023-24,0022300209,2023-11-19,11,home,ORL,12,14,25.26,0.286,-30,37.0,18.0,38.52,0.611,23.3,20.1,-8.1,cold,cold,1
Tyrese Haliburton,1630169,2023-24,0022300039,2023-11-21,12,away,ATL,37,18,38.52,0.611,16,33.0,22.0,34.43,0.545,27.3,20.1,16.9,hot,hot,1
Tyrese Haliburton,1630169,2023-24,0022300230,2023-11-22,13,home,TOR,33,22,34.43,0.545,4,26.0,23.0,32.17,0.391,27.3,20.1,12.9,hot,hot,2
Tyrese Haliburton,1630169,2023-24,0022300047,2023-11-24,14,home,DET,26,23,32.17,0.391,9,33.0,17.0,35.75,0.647,32.0,20.1,5.9,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300254,2023-11-27,15,home,POR,33,17,35.75,0.647,-3,44.0,28.0,39.71,0.536,30.7,20.1,12.9,hot,hot,1
Tyrese Haliburton,1630169,2023-24,0022300267,2023-11-30,16,away,MIA,44,28,39.71,0.536,-6,26.0,18.0,40.1,0.556,34.3,20.1,23.9,hot,hot,2
Tyrese Haliburton,1630169,2023-24,0022301202,2023-12-04,17,home,BOS,26,18,40.1,0.556,15,27.0,19.0,36.53,0.579,34.3,20.1,5.9,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022301229,2023-12-07,18,away,MIL,27,19,36.53,0.579,0,14.0,12.0,32.83,0.417,32.3,20.1,6.9,normal,normal,2
Tyrese Haliburton,1630169,2023-24,0022300293,2023-12-11,19,away,DET,14,12,32.83,0.417,8,22.0,16.0,30.63,0.5,22.3,20.1,-6.1,normal,normal,3
Tyrese Haliburton,1630169,2023-24,0022300315,2023-12-13,20,away,MIL,22,16,30.63,0.5,-14,19.0,17.0,27.72,0.412,21.0,20.1,1.9,normal,normal,4
Tyrese Haliburton,1630169,2023-24,0022300328,2023-12-15,21,away,WAS,19,17,27.72,0.412,-18,8.0,12.0,30.95,0.25,18.3,20.1,-1.1,normal,normal,5
Tyrese Haliburton,1630169,2023-24,0022300350,2023-12-18,22,home,LAC,8,12,30.95,0.25,-37,19.0,14.0,27.78,0.429,16.3,20.1,-12.1,cold,cold,1
Tyrese Haliburton,1630169,2023-24,0022300365,2023-12-20,23,home,CHA,19,14,27.78,0.429,32,17.0,19.0,37.55,0.368,15.3,20.1,-1.1,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300377,2023-12-21,24,away,MEM,17,19,37.55,0.368,1,29.0,22.0,39.9,0.545,14.7,20.1,-3.1,normal,normal,2
Tyrese Haliburton,1630169,2023-24,0022300391,2023-12-23,25,home,ORL,29,22,39.9,0.545,8,33.0,21.0,37.6,0.619,21.7,20.1,8.9,hot,hot,1
Tyrese Haliburton,1630169,2023-24,0022300409,2023-12-26,26,away,HOU,33,21,37.6,0.619,15,21.0,17.0,37.17,0.412,26.3,20.1,12.9,hot,hot,2
Tyrese Haliburton,1630169,2023-24,0022300422,2023-12-28,27,away,CHI,21,17,37.17,0.412,32,22.0,17.0,35.72,0.471,27.7,20.1,0.9,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300441,2023-12-30,28,home,NYK,22,17,35.72,0.471,19,26.0,22.0,36.72,0.5,25.3,20.1,1.9,normal,normal,2
Tyrese Haliburton,1630169,2023-24,0022300454,2024-01-01,29,away,MIL,26,22,36.72,0.5,-5,31.0,20.0,33.85,0.5,23.0,20.1,5.9,normal,normal,3
Tyrese Haliburton,1630169,2023-24,0022300466,2024-01-03,30,home,MIL,31,20,33.85,0.5,21,10.0,6.0,25.2,0.667,26.3,20.1,10.9,hot,hot,1
Tyrese Haliburton,1630169,2023-24,0022300480,2024-01-05,31,home,ATL,10,6,25.2,0.667,24,17.0,17.0,34.7,0.294,22.3,20.1,-10.1,cold,cold,1
Tyrese Haliburton,1630169,2023-24,0022300493,2024-01-06,32,home,BOS,17,17,34.7,0.294,-14,7.0,5.0,13.48,0.6,19.3,20.1,-3.1,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300507,2024-01-08,33,home,BOS,7,5,13.48,0.6,-4,21.0,14.0,34.87,0.429,11.3,20.1,-13.1,cold,cold,1
Tyrese Haliburton,1630169,2023-24,0022300590,2024-01-19,34,away,POR,21,14,34.87,0.429,16,13.0,16.0,22.07,0.313,15.0,20.1,0.9,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300670,2024-01-30,35,away,BOS,13,16,22.07,0.313,-4,15.0,10.0,21.89,0.6,13.7,20.1,-7.1,normal,normal,2
Tyrese Haliburton,1630169,2023-24,0022300685,2024-02-01,36,away,NYK,15,10,21.89,0.6,5,14.0,10.0,21.53,0.6,16.3,20.1,-5.1,normal,normal,3
Tyrese Haliburton,1630169,2023-24,0022300691,2024-02-02,37,home,SAC,14,10,21.53,0.6,-15,17.0,8.0,20.28,0.75,14.0,20.1,-6.1,normal,normal,4
Tyrese Haliburton,1630169,2023-24,0022300707,2024-02-04,38,away,CHA,17,8,20.28,0.75,13,18.0,15.0,29.08,0.533,15.3,20.1,-3.1,normal,normal,5
Tyrese Haliburton,1630169,2023-24,0022300719,2024-02-06,39,home,HOU,18,15,29.08,0.533,-1,5.0,7.0,25.82,0.286,16.3,20.1,-2.1,normal,normal,6
Tyrese Haliburton,1630169,2023-24,0022300733,2024-02-08,40,home,GSW,5,7,25.82,0.286,-9,22.0,14.0,30.29,0.5,13.3,20.1,-15.1,cold,cold,1
Tyrese Haliburton,1630169,2023-24,0022300755,2024-02-10,41,away,NYK,22,14,30.29,0.5,11,13.0,15.0,34.17,0.333,15.0,20.1,1.9,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300761,2024-02-12,42,away,CHA,13,15,34.17,0.333,10,21.0,13.0,34.38,0.462,13.3,20.1,-7.1,normal,normal,2
Tyrese Haliburton,1630169,2023-24,0022300782,2024-02-14,43,away,TOR,21,13,34.38,0.462,2,25.0,18.0,33.58,0.556,18.7,20.1,0.9,normal,normal,3
Tyrese Haliburton,1630169,2023-24,0022300793,2024-02-22,44,home,DET,25,18,33.58,0.556,12,17.0,15.0,31.38,0.533,19.7,20.1,4.9,normal,normal,4
Tyrese Haliburton,1630169,2023-24,0022300819,2024-02-25,45,home,DAL,17,15,31.38,0.533,13,9.0,11.0,32.47,0.182,21.0,20.1,-3.1,normal,normal,5
Tyrese Haliburton,1630169,2023-24,0022300829,2024-02-26,46,home,TOR,9,11,32.47,0.182,-16,17.0,15.0,33.86,0.467,17.0,20.1,-11.1,cold,cold,1
Tyrese Haliburton,1630169,2023-24,0022300843,2024-02-28,47,home,NOP,17,15,33.86,0.467,11,0.0,7.0,22.67,0.0,14.3,20.1,-3.1,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300863,2024-03-01,48,away,NOP,0,7,22.67,0.0,-40,12.0,16.0,36.14,0.25,8.7,20.1,-20.1,cold,cold,1
Tyrese Haliburton,1630169,2023-24,0022300877,2024-03-03,49,away,SAS,12,16,36.14,0.25,-14,19.0,15.0,31.58,0.533,9.7,20.1,-8.1,cold,cold,2
Tyrese Haliburton,1630169,2023-24,0022300892,2024-03-05,50,away,DAL,19,15,31.58,0.533,18,23.0,15.0,37.29,0.6,10.3,20.1,-1.1,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022300903,2024-03-07,51,home,MIN,23,15,37.29,0.6,-1,20.0,15.0,35.8,0.4,18.0,20.1,2.9,normal,normal,2
Tyrese Haliburton,1630169,2023-24,0022300928,2024-03-10,52,away,ORL,20,15,35.8,0.4,15,18.0,15.0,35.77,0.533,20.7,20.1,-0.1,normal,normal,3
Tyrese Haliburton,1630169,2023-24,0022300941,2024-03-12,53,away,OKC,18,15,35.77,0.533,7,17.0,13.0,38.31,0.462,20.3,20.1,-2.1,normal,normal,4
Tyrese Haliburton,1630169,2023-24,0022300948,2024-03-13,54,home,CHI,17,13,38.31,0.462,-22,14.0,18.0,30.73,0.333,18.3,20.1,-3.1,normal,normal,5
Tyrese Haliburton,1630169,2023-24,0022300968,2024-03-16,55,home,BKN,14,18,30.73,0.333,19,14.0,14.0,32.48,0.286,16.3,20.1,-6.1,normal,normal,6
Tyrese Haliburton,1630169,2023-24,0022300983,2024-03-18,56,home,CLE,14,14,32.48,0.286,-7,20.0,13.0,25.93,0.692,15.0,20.1,-6.1,normal,normal,7
Tyrese Haliburton,1630169,2023-24,0022300997,2024-03-20,57,away,DET,20,13,25.93,0.692,18,26.0,18.0,37.83,0.5,16.0,20.1,-0.1,normal,normal,8
Tyrese Haliburton,1630169,2023-24,0022301016,2024-03-22,58,away,GSW,26,18,37.83,0.5,25,12.0,13.0,32.78,0.385,20.0,20.1,5.9,normal,normal,9
Tyrese Haliburton,1630169,2023-24,0022301032,2024-03-24,59,away,LAL,12,13,32.78,0.385,-12,21.0,12.0,30.98,0.583,19.3,20.1,-8.1,cold,cold,1
Tyrese Haliburton,1630169,2023-24,0022301043,2024-03-25,60,away,LAC,21,12,30.98,0.583,3,13.0,15.0,31.07,0.267,19.7,20.1,0.9,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022301054,2024-03-27,61,away,CHI,13,15,31.07,0.267,-7,21.0,15.0,33.0,0.467,15.3,20.1,-7.1,normal,normal,2
Tyrese Haliburton,1630169,2023-24,0022301063,2024-03-29,62,home,LAL,21,15,33.0,0.467,27,27.0,15.0,26.72,0.6,18.3,20.1,0.9,normal,normal,3
Tyrese Haliburton,1630169,2023-24,0022301089,2024-04-01,63,home,BKN,27,15,26.72,0.6,26,24.0,22.0,36.97,0.409,20.3,20.1,6.9,normal,normal,4
Tyrese Haliburton,1630169,2023-24,0022301106,2024-04-03,64,away,BKN,24,22,36.97,0.409,3,8.0,8.0,35.7,0.375,24.0,20.1,3.9,normal,normal,5
Tyrese Haliburton,1630169,2023-24,0022301116,2024-04-05,65,home,OKC,8,8,35.7,0.375,0,12.0,10.0,32.95,0.3,19.7,20.1,-12.1,cold,cold,1
Tyrese Haliburton,1630169,2023-24,0022301133,2024-04-07,66,home,MIA,12,10,32.95,0.3,3,30.0,16.0,31.08,0.625,14.7,20.1,-8.1,cold,cold,2
Tyrese Haliburton,1630169,2023-24,0022301146,2024-04-09,67,away,TOR,30,16,31.08,0.625,15,19.0,13.0,35.48,0.538,16.7,20.1,9.9,hot,hot,1
Tyrese Haliburton,1630169,2023-24,0022301174,2024-04-12,68,away,CLE,19,13,35.48,0.538,-11,12.0,10.0,25.42,0.5,20.3,20.1,-1.1,normal,normal,1
Tyrese Haliburton,1630169,2023-24,0022301188,2024-04-14,69,home,ATL,12,10,25.42,0.5,27,,,,,20.3,20.1,-8.1,cold,cold,1
Bam Adebayo,1628389,2023-24,0022300068,2023-10-25,1,home,DET,22,13,32.14,0.538,-4,27.0,23.0,35.02,0.435,22.0,19.3,2.7,normal,normal,1
Bam Adebayo,1628389,2023-24,0022300080,2023-10-27,2,away,BOS,27,23,35.02,0.435,0,19.0,14.0,32.9,0.5,24.5,19.3,7.7,normal,normal,2
Bam Adebayo,1628389,2023-24,0022300093,2023-10-28,3,away,MIN,19,14,32.9,0.5,-10,21.0,12.0,33.1,0.667,22.7,19.3,-0.3,normal,normal,3
Bam Adebayo,1628389,2023-24,0022300119,2023-11-01,4,home,BKN,21,12,33.1,0.667,5,18.0,15.0,29.98,0.533,22.3,19.3,1.7,normal,normal,4
Bam Adebayo,1628389,2023-24,0022300003,2023-11-03,5,home,WAS,18,15,29.98,0.533,6,22.0,20.0,38.32,0.45,19.3,19.3,-1.3,normal,normal,5
Bam Adebayo,1628389,2023-24,0022300150,2023-11-06,6,home,LAL,22,20,38.32,0.45,5,30.0,15.0,36.39,0.533,20.3,19.3,2.7,normal,normal,6
Bam Adebayo,1628389,2023-24,0022300164,2023-11-08,7,away,MEM,30,15,36.39,0.533,15,26.0,12.0,39.35,0.75,23.3,19.3,10.7,hot,hot,1
Bam Adebayo,1628389,2023-24,0022300175,2023-11-11,8,away,ATL,26,12,39.35,0.75,-5,24.0,20.0,34.29,0.5,26.0,19.3,6.7,normal,normal,1
Bam Adebayo,1628389,2023-24,0022300184,2023-11-12,9,away,SAS,24,20,34.29,0.5,-10,21.0,16.0,35.94,0.5,26.7,19.3,4.7,normal,normal,2
Bam Adebayo,1628389,2023-24,0022300017,2023-11-14,10,away,CHA,21,16,35.94,0.5,1,20.0,15.0,33.52,0.533,23.7,19.3,1.7,normal,normal,3
Bam Adebayo,1628389,2023-24,0022300200,2023-11-16,11,home,BKN,20,15,33.52,0.533,-6,24.0,12.0,35.92,0.667,21.7,19.3,0.7,normal,normal,4
Bam Adebayo,1628389,2023-24,0022300204,2023-11-18,12,away,CHI,24,12,35.92,0.667,-1,23.0,14.0,30.47,0.571,21.7,19.3,4.7,normal,normal,5
Bam Adebayo,1628389,2023-24,0022300220,2023-11-20,13,away,CHI,23,14,30.47,0.571,7,21.0,16.0,34.79,0.5,22.3,19.3,3.7,normal,normal,6
Bam Adebayo,1628389,2023-24,0022300045,2023-11-24,14,away,NYK,21,16,34.79,0.5,0,31.0,27.0,42.18,0.481,22.7,19.3,1.7,normal,normal,7
Bam Adebayo,1628389,2023-24,0022300056,2023-11-28,15,home,MIL,31,27,42.18,0.481,-16,7.0,9.0,12.47,0.333,25.0,19.3,11.7,hot,hot,1
Bam Adebayo,1628389,2023-24,0022300267,2023-11-30,16,home,IND,7,9,12.47,0.333,-2,22.0,22.0,36.47,0.455,19.7,19.3,-12.3,cold,cold,1
Bam Adebayo,1628389,2023-24,0022300353,2023-12-18,17,home,MIN,22,22,36.47,0.455,-3,18.0,15.0,29.73,0.467,20.0,19.3,2.7,normal,normal,1
Bam Adebayo,1628389,2023-24,0022300366,2023-12-20,18,away,ORL,18,15,29.73,0.467,-6,18.0,14.0,38.08,0.357,15.7,19.3,-1.3,normal,normal,2
Bam Adebayo,1628389,2023-24,0022300384,2023-12-22,19,home,ATL,18,14,38.08,0.357,10,26.0,15.0,36.24,0.6,19.3,19.3,-1.3,normal,normal,3
Bam Adebayo,1628389,2023-24,0022300404,2023-12-25,20,home,PHI,26,15,36.24,0.6,0,17.0,13.0,35.51,0.538,20.7,19.3,6.7,normal,normal,4
Bam Adebayo,1628389,2023-24,0022300426,2023-12-28,21,away,GSW,17,13,35.51,0.538,8,28.0,13.0,36.5,0.538,20.3,19.3,-2.3,normal,normal,5
Bam Adebayo,1628389,2023-24,0022300439,2023-12-30,22,away,UTA,28,13,36.5,0.538,-3,21.0,17.0,35.75,0.353,23.7,19.3,8.7,hot,hot,1
Bam Adebayo,1628389,2023-24,0022300458,2024-01-01,23,away,LAC,21,17,35.75,0.353,-12,15.0,14.0,38.14,0.357,22.0,19.3,1.7,normal,normal,1
Bam Adebayo,1628389,2023-24,0022300475,2024-01-03,24,away,LAL,15,14,38.14,0.357,12,28.0,19.0,36.1,0.579,21.3,19.3,-4.3,normal,normal,2
Bam Adebayo,1628389,2023-24,0022300489,2024-01-05,25,away,PHX,28,19,36.1,0.579,-16,22.0,12.0,31.63,0.75,21.3,19.3,8.7,hot,hot,1
Bam Adebayo,1628389,2023-24,0022300509,2024-01-08,26,home,HOU,22,12,31.63,0.75,12,25.0,16.0,36.74,0.563,21.7,19.3,2.7,normal,normal,1
Bam Adebayo,1628389,2023-24,0022300522,2024-01-10,27,home,OKC,25,16,36.74,0.563,-6,21.0,17.0,39.42,0.471,25.0,19.3,5.7,normal,normal,2
Bam Adebayo,1628389,2023-24,0022300535,2024-01-12,28,home,ORL,21,17,39.42,0.471,17,24.0,17.0,35.38,0.529,22.7,19.3,1.7,normal,normal,3
Bam Adebayo,1628389,2023-24,0022300551,2024-01-14,29,home,CHA,24,17,35.38,0.529,5,11.0,17.0,43.82,0.294,23.3,19.3,4.7,normal,normal,4
Bam Adebayo,1628389,2023-24,0022300562,2024-01-15,30,away,BKN,11,17,43.82,0.294,-3,16.0,13.0,35.82,0.538,18.7,19.3,-8.3,cold,cold,1
Bam Adebayo,1628389,2023-24,0022300574,2024-01-17,31,away,TOR,16,13,35.82,0.538,-23,21.0,15.0,38.88,0.467,17.0,19.3,-3.3,normal,normal,1
Bam Adebayo,1628389,2023-24,0022300587,2024-01-19,32,home,ATL,21,15,38.88,0.467,8,22.0,17.0,34.4,0.471,16.0,19.3,1.7,normal,normal,2
Bam Adebayo,1628389,2023-24,0022300601,2024-01-21,33,away,ORL,22,17,34.4,0.471,-15,15.0,13.0,39.52,0.308,19.7,19.3,2.7,normal,normal,3
Bam Adebayo,1628389,2023-24,0022300621,2024-01-24,34,home,MEM,15,13,39.52,0.308,3,19.0,14.0,28.77,0.571,19.3,19.3,-4.3,normal,normal,4
Bam Adebayo,1628389,2023-24,0022300630,2024-01-25,35,home,BOS,19,14,28.77,0.571,-28,12.0,10.0,33.2,0.6,18.7,19.3,-0.3,normal,normal,5
Bam Adebayo,1628389,2023-24,0022300643,2024-01-27,36,away,NYK,12,10,33.2,0.6,-20,8.0,9.0,35.17,0.333,15.3,19.3,-7.3,normal,normal,6
Bam Adebayo,1628389,2023-24,0022300661,2024-01-29,37,home,PHX,8,9,35.17,0.333,3,16.0,14.0,31.62,0.571,13.0,19.3,-11.3,cold,cold,1
Bam Adebayo,1628389,2023-24,0022300678,2024-01-31,38,home,SAC,16,14,31.62,0.571,2,20.0,14.0,32.85,0.571,12.0,19.3,-3.3,normal,normal,1
Bam Adebayo,1628389,2023-24,0022300689,2024-02-02,39,away,WAS,20,14,32.85,0.571,-8,14.0,13.0,35.07,0.385,14.7,19.3,0.7,normal,normal,2
Bam Adebayo,1628389,2023-24,0022300708,2024-02-04,40,home,LAC,14,13,35.07,0.385,-8,14.0,9.0,29.72,0.778,16.7,19.3,-5.3,normal,normal,3
